isDE?	criteria	sample	cellLine	tx	gene	entrez	isProteinCoding	FC	log2FC	shrunkLFC	pValue	qValue	dir	meanFPKM	minMeanFPKM	meanFPKMTreatment	meanFPKMControl
N	FC2	HCT116-dxRes2	HCT116	dxRes2	CREB3	10488	Y	1.00819643502	0.0117767581053996	0.00938903056781886	0.913943909833398	0.946198657203705	up	13.3942393117	13.1176995366	13.6707790867772	13.1176995366047
N	FC2	HCT116-dxRes2	HCT116	dxRes2	FSTL3	10272	Y	1.00818148426	0.0117553639074936	0.0109835228075634	0.898383971629315	0.935990469231694	up	9.32302199146	9.31788277515	9.31788277514592	9.32816120777208
N	FC2	HCT116-dxRes2	HCT116	dxRes2	PPP2R3A	5523	Y	1.00816031149	0.0117250656208116	0.00956504291519594	0.94317016954545	0.966406640337674	up	1.24016411661	1.15256884381	1.32775938940738	1.15256884381208
N	FC2	HCT116-dxRes2	HCT116	dxRes2	RNF103	7844	Y	1.00807307913	0.0116002291922712	0.0104980619449629	0.917906181544104	0.948622389527177	up	4.56597247785	4.47818839152	4.65375656417316	4.47818839152324
N	FC2	HCT116-dxRes2	HCT116	dxRes2	SPTBN5	51332	Y	1.00797254171	0.0114563387595539	0.00701522208458918	0.966752232940265	0.982229641440585	up	0.17363580209	0.172548176027	0.174723428154356	0.172548176026627
N	FC2	HCT116-dxRes2	HCT116	dxRes2	GCAT	23464	Y	1.00789436559	0.0113444421858019	0.0107154583903784	0.893309378993113	0.932510738125024	up	35.4747694818	34.9456072686	36.0039316949153	34.9456072685973
N	FC2	HCT116-dxRes2	HCT116	dxRes2	SETD9	133383	Y	1.00782120249	0.0112397130825299	0.00877797343882274	0.951075966925249	0.971468299025174	up	3.06637744635	2.86784200758	3.26491288512085	2.86784200758232
N	FC2	HCT116-dxRes2	HCT116	dxRes2	MARC1	64757	Y	1.00775285098	0.0111418646455975	0.00971085893775688	0.933220409044959	0.95910568024258	up	5.4682003567	5.27759231326	5.65880840013925	5.27759231326499
N	FC2	HCT116-dxRes2	HCT116	dxRes2	WAPL	23063	Y	1.00769851357	0.0110640733198448	0.0106829835568195	0.869101230473989	0.916572662885339	up	9.45243678546	9.33835437115	9.5665191997674	9.338354371155
N	FC2	HCT116-dxRes2	HCT116	dxRes2	RILP	83547	Y	1.00764824167	0.0109920985944621	0.00886603239212282	0.948868101592883	0.969998715843476	up	4.07873531669	3.81433301675	4.34313761663767	3.81433301674954
N	FC2	HCT116-dxRes2	HCT116	dxRes2	MATR3	9782	Y	1.00762454577	0.0109581717111179	0.0108413788246856	0.797742272350299	0.869584387618416	up	41.1197176057	40.4365314549	41.8029037564316	40.4365314549007
N	FC2	HCT116-dxRes2	HCT116	dxRes2	IGFBP3	3486	Y	1.00759884027	0.0109213666600807	0.00496201684659847	0.977288670761069	0.989536830730412	up	0.467300858823	0.451423218403	0.451423218402709	0.483178499243386
N	FC2	HCT116-dxRes2	HCT116	dxRes2	CIART	148523	Y	1.00757222206	0.0108832538156914	0.000670191368473807	0.993834172441083	0.997166846387064	up	0.0825968413372	0.0824013518887	0.0827923307856116	0.0824013518887007
N	FC2	HCT116-dxRes2	HCT116	dxRes2	RHOQ	23433	Y	1.00750773016	0.0107909079584128	0.0103715532573622	0.879573625239737	0.923033683144066	up	7.26161416097	7.25361416641	7.26961415554123	7.25361416640782
N	FC2	HCT116-dxRes2	HCT116	dxRes2	MBD5	55777	Y	1.00730779515	0.010504583733459	0.00835847946826718	0.954865125849615	0.974049506960702	up	0.870980362884	0.839135602244	0.839135602243746	0.902825123524065
N	FC2	HCT116-dxRes2	HCT116	dxRes2	OGDH	4967	Y	1.00729202819	0.010482001654166	0.0101719610008144	0.865144484371049	0.913973105952145	up	23.9029041071	23.8752851738	23.9305230404128	23.8752851737735
N	FC2	HCT116-dxRes2	HCT116	dxRes2	GRAMD1C	54762	Y	1.00725034322	0.0104222970781729	0.00802943765271086	0.955870574850519	0.974742989554126	up	1.39692382096	1.3125667862	1.48128085572306	1.31256678620072
N	FC2	HCT116-dxRes2	HCT116	dxRes2	CYTH1	9267	Y	1.00722898899	0.0103917108707613	0.00970628976047187	0.911089556250185	0.944102624350064	up	6.50780112272	6.37502045806	6.64058178737776	6.37502045805558
N	FC2	HCT116-dxRes2	HCT116	dxRes2	NRG4	145957	Y	1.00722490745	0.010385864713426	0.00244003364791697	0.987143475102945	0.994127650101496	up	0.097372039202	0.0876386871593	0.107105391244651	0.0876386871592544
N	FC2	HCT116-dxRes2	HCT116	dxRes2	COX10	1352	Y	1.00715237455	0.0102819687238703	0.00937474567063459	0.924726597658348	0.953334410335889	up	6.22348317013	6.09726851467	6.09726851466538	6.34969782558695
N	FC2	HCT116-dxRes2	HCT116	dxRes2	TYK2	7297	Y	1.00714367663	0.0102695093333006	0.00989804109403409	0.880212716366516	0.923521825780676	up	12.4726348071	12.2111161288	12.7341534853241	12.2111161288042
N	FC2	HCT116-dxRes2	HCT116	dxRes2	OGFR	11054	Y	1.00708478141	0.010185141708241	0.00984421846305727	0.887205301050686	0.92871743710563	up	33.6814094323	33.0760833751	34.2867354895094	33.0760833750587
N	FC2	HCT116-dxRes2	HCT116	dxRes2	LINC01970	101929511	N	1.00703234755	0.010110025850824	0.00272299520223626	0.986314521790597	0.993612707843078	up	0.193991395289	0.158992677823	0.158992677822716	0.228990112755455
N	FC2	HCT116-dxRes2	HCT116	dxRes2	LAIR1	3903	Y	1.00702097317	0.0100937305831433	0.00293436334422487	0.985579983233716	0.993375319724744	up	0.134345389133	0.122412194084	0.146278584182036	0.12241219408404
N	FC2	HCT116-dxRes2	HCT116	dxRes2	FAM209B	388799	Y	1.00699403493	0.0100551373571664	0.000542581163668008	0.994681839894424	0.997578075875545	up	0.184318773812	0.137282392133	0.137282392132676	0.23135515549144
N	FC2	HCT116-dxRes2	HCT116	dxRes2	MIR4999	100847049	N	1.00696679319	0.0100161082737302	0.00028079178866226	0.995892154476281	NA	up	0	0	0	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	ZMYM3	9203	Y	1.00695556431	0.0100000204177796	0.00948245143540167	0.903105298098837	0.939250737360693	up	7.73735218048	7.72297467647	7.72297467647143	7.75172968448667
N	FC2	HCT116-dxRes2	HCT116	dxRes2	ZNF74	7625	Y	1.00694573891	0.00998594321405057	0.0089593427653959	0.932774164571578	0.95890026895519	up	3.17617639734	3.13259487652	3.13259487652429	3.2197579181543
N	FC2	HCT116-dxRes2	HCT116	dxRes2	HNRNPA1L2	144983	Y	1.00691992993	0.00994896508914596	0.00795644388052663	0.954641092007852	0.974024977875549	up	4.3333686469	4.29629177936	4.37044551444961	4.29629177935921
N	FC2	HCT116-dxRes2	HCT116	dxRes2	FZD4	8322	Y	1.00689314246	0.00991058401975786	0.00852233489246216	0.944070433766363	0.966984843239881	up	1.2851973906	1.25969892633	1.25969892632576	1.31069585487385
N	FC2	HCT116-dxRes2	HCT116	dxRes2	WDR47	22911	Y	1.00687993801	0.00989166430797698	0.00850634176731395	0.944648698022435	0.967402258648721	up	2.3588415194	2.31892501273	2.39875802606748	2.3189250127283
N	FC2	HCT116-dxRes2	HCT116	dxRes2	ENOX1	55068	Y	1.00681287631	0.00979557260847014	0.00741653550592065	0.960435858859052	0.978098104053369	up	2.11627239803	2.04888051789	2.18366427816623	2.04888051789055
N	FC2	HCT116-dxRes2	HCT116	dxRes2	NBPF20	100288142	Y	1.00676066632	0.00972075727357504	0.00681361481863057	0.965990288694179	0.9819359054435	up	0.247139058157	0.245909113402	0.248369002912243	0.245909113401767
N	FC2	HCT116-dxRes2	HCT116	dxRes2	KRT6B	3854	Y	1.00671291976	0.0096523345032534	0.000481630678365952	0.995150091261568	0.997655346699321	up	0.0210332415619	0.0119677804182	0.030098702705701	0.0119677804181846
N	FC2	HCT116-dxRes2	HCT116	dxRes2	HOXA10-AS	100874323	N	1.00666394821	0.00958215289300805	0.00867717910341005	0.933637782208114	0.959416568788661	up	8.96343080161	8.58234852545	8.58234852545467	9.34451307777494
N	FC2	HCT116-dxRes2	HCT116	dxRes2	PLA2G10	8399	Y	1.0066483125	0.00955974448029577	0.000672522525992166	0.99425898284161	0.997264110426548	up	0.314574702367	0.296360131269	0.296360131269211	0.332789273465698
N	FC2	HCT116-dxRes2	HCT116	dxRes2	TAF13	6884	Y	1.00654344744	0.00940944752177559	0.00794281953595451	0.950133950409896	0.970669811190305	up	25.4769709931	23.7910443931	27.1628975929978	23.7910443931412
N	FC2	HCT116-dxRes2	HCT116	dxRes2	TADA2A	6871	Y	1.00647985233	0.00931829273542241	0.00822510080360194	0.945606523804498	0.968093471153792	up	7.90887146017	7.86260016183	7.95514275852099	7.8626001618289
N	FC2	HCT116-dxRes2	HCT116	dxRes2	PON1	5444	Y	1.00646528962	0.00929741829756866	0.000403542927146696	0.995489671510856	0.997807385948681	up	0.0445837808065	0.0403254222968	0.0488421393161231	0.040325422296806
N	FC2	HCT116-dxRes2	HCT116	dxRes2	ZNF699	374879	Y	1.00645234781	0.00927886703952678	0.00752741227450658	0.956884086491512	0.975404532177939	up	0.741199946531	0.731099483169	0.73109948316909	0.751300409893453
N	FC2	HCT116-dxRes2	HCT116	dxRes2	ELOVL5	60481	Y	1.00639374348	0.00919485845882324	0.00878697243049636	0.904001092653993	0.939691556048385	up	26.8803872027	26.4115838082	27.3491905972029	26.4115838082276
N	FC2	HCT116-dxRes2	HCT116	dxRes2	SLC7A10	56301	Y	1.00638968755	0.00918904415261985	0.00250102564756147	0.987583048860038	0.994261811736288	up	0.0179232977047	0.0139119284957	0.0219346669136641	0.0139119284956924
N	FC2	HCT116-dxRes2	HCT116	dxRes2	PIGU	128869	Y	1.00635606863	0.00914084943590359	0.00837185366495156	0.942340862837482	0.965929704256001	up	10.5014503518	10.1936150577	10.8092856459107	10.1936150576979
N	FC2	HCT116-dxRes2	HCT116	dxRes2	NFE2L1	4779	Y	1.00634207408	0.00912078695206355	0.00897518465030308	0.837687003627718	0.896808858612917	up	37.9153563267	37.4961369151	38.3345757382836	37.4961369151454
N	FC2	HCT116-dxRes2	HCT116	dxRes2	HEXIM1	10614	Y	1.00616713456	0.00886997131525234	0.00869394674856494	0.863429394663097	0.913111736511658	up	16.3206361989	16.1744013591	16.4668710387005	16.1744013590853
N	FC2	HCT116-dxRes2	HCT116	dxRes2	ZFAND5	7763	Y	1.00604457534	0.00869422880435747	0.00849014805996019	0.876318566600852	0.920714530031002	up	13.6463389324	13.4924098029	13.8002680619699	13.4924098028698
N	FC2	HCT116-dxRes2	HCT116	dxRes2	FITM2	128486	Y	1.00601926672	0.00865793510189225	0.00730096770097397	0.954564087915304	0.974008798693414	up	1.58513351494	1.56895078466	1.6013162452271	1.5689507846614
N	FC2	HCT116-dxRes2	HCT116	dxRes2	MCM3AP-AS1	114044	N	1.00600821723	0.00864208935084464	0.00725341726239253	0.936736369852476	0.961693899610824	up	0.914589288612	0.76722023092	0.767220230920215	1.06195834630464
N	FC2	HCT116-dxRes2	HCT116	dxRes2	TBX3	6926	Y	1.005936687	0.00853950571295943	0.00713617629746576	0.955895551498838	0.974742989554126	up	1.46838958886	1.46300847656	1.47377070116832	1.4630084765605
N	FC2	HCT116-dxRes2	HCT116	dxRes2	EPPK1	83481	Y	1.00592805265	0.00852712243697408	0.00817804939608301	0.907729029472893	0.942162142285458	up	2.87233898848	2.86734801611	2.87732996084834	2.86734801610559
N	FC2	HCT116-dxRes2	HCT116	dxRes2	MYH14	79784	Y	1.00585631274	0.00842422989306896	0.00810985071991997	0.897543907594802	0.93542115310636	up	14.0231820706	13.8369233631	14.2094407780609	13.8369233630585
N	FC2	HCT116-dxRes2	HCT116	dxRes2	PRR14	78994	Y	1.0058045861	0.00835003670971085	0.00762659271160791	0.927880564051718	0.95545420945844	up	13.9671218248	13.5920780948	13.5920780947537	14.3421655548921
N	FC2	HCT116-dxRes2	HCT116	dxRes2	DLEC1	9940	Y	1.00558671394	0.00803749374746897	0.00373830324723939	0.983322334703758	0.991988650418456	up	0.033661139639	0.0247902161253	0.0247902161253264	0.0425320631526508
N	FC2	HCT116-dxRes2	HCT116	dxRes2	KBTBD7	84078	Y	1.00555058963	0.00798566599987188	0.00663180872621586	0.959620985169765	0.977415606673648	up	1.32889318182	1.31473834524	1.34304801839664	1.314738345244
N	FC2	HCT116-dxRes2	HCT116	dxRes2	LINC01762	101929023	N	1.00554782132	0.0079816942202564	0.000238520814336772	0.996610454712402	NA	up	0.0660257968117	0.0571941968616	0.0571941968615503	0.0748573967617793
N	FC2	HCT116-dxRes2	HCT116	dxRes2	NLRP7	199713	Y	1.00554782132	0.0079816942202564	0.000238520814336772	0.996610454712402	NA	up	0.0225745365767	0.00960097128772	0.0355481018656836	0.00960097128771667
N	FC2	HCT116-dxRes2	HCT116	dxRes2	PIGG	54872	Y	1.00551195182	0.00793023005815574	0.00732944971947583	0.937714902454084	0.962426590282932	up	5.30527695454	5.13401836963	5.47653553944404	5.13401836963157
N	FC2	HCT116-dxRes2	HCT116	dxRes2	TIGD6	81789	Y	1.00548463062	0.00789102943519632	0.00635847077490943	0.96375006370812	0.980598575228033	up	0.945477656086	0.93975353536	0.9397535353601	0.951201776811298
N	FC2	HCT116-dxRes2	HCT116	dxRes2	MED22	6837	Y	1.00526346034	0.007573653749888	0.00706391981273145	0.940791376672027	0.96490025362235	up	4.51277450058	4.36594920185	4.65959979931002	4.36594920184999
N	FC2	HCT116-dxRes2	HCT116	dxRes2	PI15	51050	Y	1.00524685927	0.00754982868223955	0.00147671485257104	0.992107557752008	0.996576478097655	up	0.0349966571647	0.0308680770816	0.0308680770816037	0.0391252372478681
N	FC2	HCT116-dxRes2	HCT116	dxRes2	APEX1	328	Y	1.00523604938	0.00753431461696715	0.0074545704854238	0.873823216251462	0.919084344974336	up	119.706688664	119.270667624	120.142709704132	119.270667623919
N	FC2	HCT116-dxRes2	HCT116	dxRes2	KLF12	11278	Y	1.00522506348	0.00751854778910854	0.00654665536998757	0.956653761873042	0.97539126754629	up	0.708012680415	0.703443454913	0.70344345491263	0.712581905917876
N	FC2	HCT116-dxRes2	HCT116	dxRes2	WNT4	54361	Y	1.00518221239	0.00745704676444093	0.00346177517445727	0.984556620085885	0.992830442179109	up	0.240982637989	0.230247528746	0.251717747231819	0.230247528745911
N	FC2	HCT116-dxRes2	HCT116	dxRes2	CCDC61	729440	Y	1.00509527487	0.00733226366574953	0.00492212867121776	0.976561855465644	0.98924091165019	up	2.13070505206	1.85562728964	2.40578281447385	1.85562728963769
N	FC2	HCT116-dxRes2	HCT116	dxRes2	CCDC116	164592	Y	1.00507255806	0.0072996560085029	0.00213500486109692	0.989823243671988	0.995057704059213	up	0.190948900964	0.155647701457	0.226250100471306	0.155647701456523
N	FC2	HCT116-dxRes2	HCT116	dxRes2	SLC35E3	55508	Y	1.00501001555	0.00720987883650996	0.00546439188352286	0.971413955739511	0.98552021533499	up	1.7129013052	1.68522070483	1.68522070482678	1.74058190556504
N	FC2	HCT116-dxRes2	HCT116	dxRes2	PTPN11	5781	Y	1.00498559672	0.00717482508940828	0.00705831257956127	0.879997675126899	0.923357023061483	up	32.0272956952	30.7143254233	30.7143254232505	33.340265967052
N	FC2	HCT116-dxRes2	HCT116	dxRes2	EPB41L5	57669	Y	1.00491694881	0.00707627504666133	0.00656175676101201	0.944159411570711	0.966984843239881	up	2.61843987781	2.54395051683	2.69292923879408	2.54395051682705
N	FC2	HCT116-dxRes2	HCT116	dxRes2	AMMECR1L	83607	Y	1.00484573861	0.00697403949411999	0.00655747024138266	0.938145833160952	0.962693890414447	up	4.29823788484	4.21270889707	4.2127088970702	4.38376687260734
N	FC2	HCT116-dxRes2	HCT116	dxRes2	PRR14L	253143	Y	1.00481561359	0.00693078720499224	0.00669427708748557	0.91950504442468	0.949672298038042	up	4.46529615432	4.44955526249	4.44955526248986	4.48103704615326
N	FC2	HCT116-dxRes2	HCT116	dxRes2	IGHMBP2	3508	Y	1.0047205857	0.00679434153538565	0.00613328990535405	0.954105577652544	0.973728071913594	up	3.97368812352	3.77943438499	4.16794186203734	3.77943438499324
N	FC2	HCT116-dxRes2	HCT116	dxRes2	SLC2A13	114134	Y	1.00471657081	0.00678857646753402	0.00535496203213694	0.970833082181184	0.985223168003314	up	0.89658805702	0.883090671995	0.910085442044207	0.883090671995422
N	FC2	HCT116-dxRes2	HCT116	dxRes2	GALNTL6	442117	Y	1.00468999791	0.00675041934334952	0.000274635761873114	0.996918507338901	NA	up	0	0	0	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	PEX3	8504	Y	1.00467454288	0.00672822636499015	0.00529485470866969	0.971259303453643	0.985426079281088	up	3.39799402097	3.29124337137	3.50474467056158	3.29124337137381
N	FC2	HCT116-dxRes2	HCT116	dxRes2	ARHGEF16	27237	Y	1.00463958868	0.00667803187582132	0.00628826581548199	0.93501812295097	0.960455344641824	up	13.5532853021	13.1368065427	13.9697640614728	13.1368065427308
N	FC2	HCT116-dxRes2	HCT116	dxRes2	FAAP20	199990	Y	1.00463103221	0.00666574444504189	0.00643521746985753	0.923982240469508	0.952752013751864	up	73.7798591562	72.2930328108	72.2930328107969	75.2666855016324
N	FC2	HCT116-dxRes2	HCT116	dxRes2	LINC01372	101929736	N	1.00450903813	0.0064905448659161	0.000778138660939443	0.995085517630988	0.997653399442598	up	0.0592666007917	0.0563701533548	0.0621630482285533	0.0563701533547593
N	FC2	HCT116-dxRes2	HCT116	dxRes2	GEMIN7	79760	Y	1.00450229582	0.00648086139888062	0.00542698877661919	0.962481607462892	0.979953309381682	up	11.7022822244	10.9386012611	12.4659631878146	10.9386012610647
N	FC2	HCT116-dxRes2	HCT116	dxRes2	MIR328	442901	N	1.00449950109	0.00647684752272814	0.000502012174762936	0.996065030207609	0.997948283865903	up	0	0	0	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	EID2B	126272	Y	1.00445722944	0.0064161343152606	0.00227444206713894	0.989756568896061	0.995057704059213	up	0.482636482259	0.479513519982	0.485759444535554	0.479513519982471
N	FC2	HCT116-dxRes2	HCT116	dxRes2	PFAS	5198	Y	1.00438685328	0.00631504998578709	0.00592973554970266	0.93054380727239	0.957472534464304	up	9.77520947106	9.50272190051	10.0476970416021	9.50272190050962
N	FC2	HCT116-dxRes2	HCT116	dxRes2	TAF9	6880	Y	1.00433188009	0.00623608466487201	0.00590453522513002	0.940103133330519	0.964380654998831	up	31.5453748506	31.3871721342	31.7035775671116	31.3871721341666
N	FC2	HCT116-dxRes2	HCT116	dxRes2	GNB1L	54584	Y	1.00432805951	0.00623059649675975	0.00500888172320448	0.972065206559378	0.985992528991616	up	6.06866252024	5.69247212647	6.4448529140137	5.69247212646626
N	FC2	HCT116-dxRes2	HCT116	dxRes2	SUCLG1	8802	Y	1.00432213979	0.00622209293349757	0.00584290260602065	0.946943156176429	0.968901434656625	up	35.8349282634	35.0548455568	36.61501096989	35.0548455568454
N	FC2	HCT116-dxRes2	HCT116	dxRes2	RALB	5899	Y	1.00426818758	0.00614458923581754	0.00593306738570953	0.930836105107984	0.957711427352091	up	19.1451015757	19.0570105869	19.0570105869406	19.2331925645285
N	FC2	HCT116-dxRes2	HCT116	dxRes2	TMEM223	79064	Y	1.00420650444	0.0060559747617242	0.00521956095670528	0.966671858603143	0.982229641440585	up	11.9840138727	11.2220789668	12.7459487784842	11.2220789668403
N	FC2	HCT116-dxRes2	HCT116	dxRes2	ADCY6	112	Y	1.00407918454	0.00587304880714785	0.00553207377989833	0.947492863879461	0.969257731006304	up	3.94719921579	3.86812940484	4.02626902673684	3.86812940484021
N	FC2	HCT116-dxRes2	HCT116	dxRes2	PPIG	9360	Y	1.00407258928	0.00586357248283591	0.00554597337802976	0.946899049859588	0.968901434656625	up	11.4361929206	11.1759173759	11.6964684651938	11.1759173759408
N	FC2	HCT116-dxRes2	HCT116	dxRes2	MPDU1	9526	Y	1.00399643691	0.00575414930796201	0.00535180030653301	0.954552746492444	0.974008798693414	up	16.669909122	16.220774905	17.1190433390407	16.2207749049879
N	FC2	HCT116-dxRes2	HCT116	dxRes2	MIR4482	100616323	N	1.00396128765	0.00570364061438944	0.000433146878972316	0.9966388481193	0.998205496208018	up	0	0	0	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	PCDHGC3	5098	Y	1.00392193978	0.00564709650433386	0.000244803825567585	0.997404273523987	NA	up	0.318589951933	0.110399290749	0.526780613116819	0.110399290748606
N	FC2	HCT116-dxRes2	HCT116	dxRes2	PTPA	5524	Y	1.00391850287	0.0056421574594559	0.00555590277457953	0.911346961880177	0.944246504214215	up	49.5940213521	46.7896936273	52.3983490768626	46.7896936273254
N	FC2	HCT116-dxRes2	HCT116	dxRes2	TP53I13	90313	Y	1.00390526694	0.0056231364582948	0.00523732077912615	0.95524755358526	0.974331707822219	up	14.8526421978	14.2474030386	15.4578813570207	14.2474030385732
N	FC2	HCT116-dxRes2	HCT116	dxRes2	OPA3	80207	Y	1.00385720817	0.00555407036847336	0.00522190185145212	0.952384706110863	0.972594947021409	up	2.63912009823	2.62316721631	2.65507298015569	2.62316721630692
N	FC2	HCT116-dxRes2	HCT116	dxRes2	ACADSB	36	Y	1.00383249853	0.00551855843535271	0.00513029144293794	0.956833464539711	0.975404532177939	up	3.8790107502	3.85719271235	3.90082878804514	3.8571927123452
N	FC2	HCT116-dxRes2	HCT116	dxRes2	TMEM159	57146	Y	1.00382734492	0.00551115171091787	0.00510068776848526	0.958330213494291	0.97647553065634	up	10.6918208986	10.5606908968	10.822950900416	10.5606908968372
N	FC2	HCT116-dxRes2	HCT116	dxRes2	DOLK	22845	Y	1.00381790876	0.00549759005491806	0.00488982746672569	0.968059893503594	0.983060775583858	up	3.36689574683	3.348660418	3.34866041800402	3.38513107564817
N	FC2	HCT116-dxRes2	HCT116	dxRes2	SNORD18A	595098	N	1.00378343888	0.00544804881534586	2.57525185051656e-05	0.998241224280845	NA	up	0	0	0	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	ZNF552	79818	Y	1.00378075747	0.00544419493586182	0.00398506416265245	0.980386532073715	0.990836246453618	up	1.60764173988	1.56280677272	1.65247670704708	1.56280677271931
N	FC2	HCT116-dxRes2	HCT116	dxRes2	SULT1A2	6799	Y	1.00377929046	0.0054420864506242	0.00277625275317752	0.987889854605116	0.994360390944298	up	0.811441453384	0.796498878249	0.826384028518702	0.796498878249186
N	FC2	HCT116-dxRes2	HCT116	dxRes2	MICAL3	57553	Y	1.00362126433	0.00521494342810478	0.00493647708126642	0.948785026319203	0.969998715843476	up	3.25475114263	3.19095511567	3.31854716958686	3.19095511566624
N	FC2	HCT116-dxRes2	HCT116	dxRes2	GEMIN5	25929	Y	1.00354365574	0.00510337759362356	0.00479905562420947	0.943791288653018	0.966852049944333	up	10.4488571117	10.3942815942	10.5034326291724	10.3942815941741
N	FC2	HCT116-dxRes2	HCT116	dxRes2	RAP2C	57826	Y	1.00351901286	0.00506795053208656	0.00481331407754929	0.96287779635143	0.980106103781835	up	4.52823740512	4.5272962328	4.52917857744262	4.52729623280066
N	FC2	HCT116-dxRes2	HCT116	dxRes2	GCA	25801	Y	1.00351006816	0.00505509125459072	0.00409048301746119	0.977727488740902	0.989690914629936	up	2.66094531157	2.5657912235	2.75609939962689	2.56579122350449
N	FC2	HCT116-dxRes2	HCT116	dxRes2	SNORA11	677799	N	1.00350430605	0.00504680734363035	-5.60753910734798e-05	0.998769880412607	NA	up	0	0	0	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	MIR6081	102466518	N	1.00350430605	0.00504680734363035	-5.60753910734798e-05	0.998769880412607	NA	up	0	0	0	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	MIR8085	102465879	N	1.00350430605	0.00504680734363035	-5.60753910734798e-05	0.998769880412607	NA	up	0	0	0	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	MIR550A3	100616354	N	1.00350430605	0.00504680734363035	-5.60753910734798e-05	0.998769880412607	NA	up	0	0	0	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	IL2RG	3561	Y	1.00350430605	0.00504680734363035	-5.60753910734798e-05	0.998769880412607	NA	up	0.0142775296769	0.0100689752406	0.0100689752405664	0.0184860841132008
N	FC2	HCT116-dxRes2	HCT116	dxRes2	DCHS2	54798	Y	1.00350430605	0.00504680734363035	-5.60753910734798e-05	0.998769880412607	NA	up	0.0020201256757	0.00142075950734	0.00261949184404907	0.00142075950734125
N	FC2	HCT116-dxRes2	HCT116	dxRes2	H1FNT	341567	Y	1.00350430605	0.00504680734363035	-5.60753910734798e-05	0.998769880412607	NA	up	0.00619096984877	0	0.0123819396975389	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	CLDN19	149461	Y	1.00350430605	0.00504680734363035	-5.60753910734798e-05	0.998769880412607	NA	up	0.00432506605185	0.00378241156334	0.00486772054035333	0.0037824115633437
N	FC2	HCT116-dxRes2	HCT116	dxRes2	ARHGAP25	9938	Y	1.00350430605	0.00504680734363035	-5.60753910734798e-05	0.998769880412607	NA	up	0.00478298672248	0.00472288269611	0.00484309074884553	0.00472288269611047
N	FC2	HCT116-dxRes2	HCT116	dxRes2	MIR642A	693227	N	1.00350430605	0.00504680734363035	-5.60753910734798e-05	0.998769880412607	NA	up	0	0	0	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	MB21D1	115004	Y	1.00350430605	0.00504680734363035	-5.60753910734798e-05	0.998769880412607	NA	up	0.00401463211226	0	0	0.00802926422452247
N	FC2	HCT116-dxRes2	HCT116	dxRes2	KRT4	3851	Y	1.00350430605	0.00504680734363035	-5.60753910734798e-05	0.998769880412607	NA	up	0.00664253068199	0.00655077413816	0.00673428722582227	0.00655077413816087
N	FC2	HCT116-dxRes2	HCT116	dxRes2	OPN4	94233	Y	1.00350430605	0.00504680734363035	-5.60753910734798e-05	0.998769880412607	NA	up	0.00584841997832	0	0	0.0116968399566365
N	FC2	HCT116-dxRes2	HCT116	dxRes2	HIGD1C	613227	Y	1.00350430605	0.00504680734363035	-5.60753910734798e-05	0.998769880412607	NA	up	0	0	0	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	YIPF7	285525	Y	1.00350430605	0.00504680734363035	-5.60753910734798e-05	0.998769880412607	NA	up	0	0	0	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	MIR4753	100616224	N	1.00350430605	0.00504680734363035	-5.60753910734798e-05	0.998769880412607	NA	up	0	0	0	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	MIR3127	100422928	N	1.00350430605	0.00504680734363035	-5.60753910734798e-05	0.998769880412607	NA	up	0	0	0	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	GLB1L3	112937	Y	1.00350430605	0.00504680734363035	-5.60753910734798e-05	0.998769880412607	NA	up	0	0	0	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	SPINK13	153218	Y	1.00350430605	0.00504680734363035	-5.60753910734798e-05	0.998769880412607	NA	up	0	0	0	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	C10orf113	387638	Y	1.00350430605	0.00504680734363035	-5.60753910734798e-05	0.998769880412607	NA	up	0	0	0	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	RAB9B	51209	Y	1.00350430605	0.00504680734363035	-5.60753910734798e-05	0.998769880412607	NA	up	0.00351953602992	0.00347827843115	0.00356079362868363	0.0034782784311524
N	FC2	HCT116-dxRes2	HCT116	dxRes2	ITK	3702	Y	1.00350430605	0.00504680734363035	-5.60753910734798e-05	0.998769880412607	NA	up	0.0014994640234	0	0	0.00299892804679452
N	FC2	HCT116-dxRes2	HCT116	dxRes2	CXCL14	9547	Y	1.00350422669	0.00504669323962938	0.000287307074998509	0.998778553692148	NA	up	0.00718306560434	0.00693560518381	0.00743052602486933	0.00693560518381477
